id,date,stp_id,farm_id,tons_delivered
36840,2025-12-07,STP_GVR,F_1100,0.00
36841,2025-12-08,STP_GVR,F_1100,0.00
36842,2025-12-09,STP_GVR,F_1100,0.00
36843,2025-12-10,STP_GVR,F_1100,0.00
36844,2025-12-11,STP_GVR,F_1100,0.00
36845,2025-12-12,STP_GVR,F_1100,0.00
36846,2025-12-13,STP_GVR,F_1100,0.00
36847,2025-12-14,STP_GVR,F_1100,0.00
36848,2025-12-15,STP_GVR,F_1100,0.00
36849,2025-12-16,STP_GVR,F_1100,0.00
36850,2025-12-17,STP_GVR,F_1100,0.00
36851,2025-12-18,STP_GVR,F_1100,0.00
36852,2025-12-19,STP_GVR,F_1100,0.00
36853,2025-12-20,STP_GVR,F_1100,0.00
36854,2025-12-21,STP_GVR,F_1100,0.00
36855,2025-12-22,STP_GVR,F_1100,0.00
36856,2025-12-23,STP_GVR,F_1100,0.00
36857,2025-12-24,STP_GVR,F_1100,0.00
36858,2025-12-25,STP_GVR,F_1100,0.00
36859,2025-12-26,STP_GVR,F_1100,0.00
36860,2025-12-27,STP_GVR,F_1100,0.00
36861,2025-12-28,STP_GVR,F_1100,0.00
36862,2025-12-29,STP_GVR,F_1100,0.00
36863,2025-12-30,STP_GVR,F_1100,0.00
36864,2025-12-31,STP_GVR,F_1100,0.00
36865,2025-01-01,STP_KKD,F_1101,0.00
36866,2025-01-02,STP_KKD,F_1101,0.00
36867,2025-01-03,STP_KKD,F_1101,0.00
36868,2025-01-04,STP_KKD,F_1101,0.00
36869,2025-01-05,STP_KKD,F_1101,0.00
36870,2025-01-06,STP_KKD,F_1101,0.00
36871,2025-01-07,STP_KKD,F_1101,0.00
36872,2025-01-08,STP_KKD,F_1101,0.00
36873,2025-01-09,STP_KKD,F_1101,0.00
36874,2025-01-10,STP_KKD,F_1101,0.00
36875,2025-01-11,STP_KKD,F_1101,0.00
36876,2025-01-12,STP_KKD,F_1101,0.00
36877,2025-01-13,STP_KKD,F_1101,0.00
36878,2025-01-14,STP_KKD,F_1101,0.00
36879,2025-01-15,STP_KKD,F_1101,0.00
36880,2025-01-16,STP_KKD,F_1101,0.00
36881,2025-01-17,STP_KKD,F_1101,0.00
36882,2025-01-18,STP_KKD,F_1101,0.00
36883,2025-01-19,STP_KKD,F_1101,0.00
36884,2025-01-20,STP_KKD,F_1101,0.00
36885,2025-01-21,STP_KKD,F_1101,0.00
36886,2025-01-22,STP_KKD,F_1101,0.00
36887,2025-01-23,STP_KKD,F_1101,0.00
36888,2025-01-24,STP_KKD,F_1101,0.00
36889,2025-01-25,STP_KKD,F_1101,0.00
36890,2025-01-26,STP_KKD,F_1101,0.00
36891,2025-01-27,STP_KKD,F_1101,0.00
36892,2025-01-28,STP_KKD,F_1101,0.00
36893,2025-01-29,STP_KKD,F_1101,0.00
36894,2025-01-30,STP_KKD,F_1101,0.00
36895,2025-01-31,STP_KKD,F_1101,0.00
36896,2025-02-01,STP_KKD,F_1101,0.00
36897,2025-02-02,STP_KKD,F_1101,0.00
36898,2025-02-03,STP_KKD,F_1101,0.00
36899,2025-02-04,STP_KKD,F_1101,0.00
36900,2025-02-05,STP_KKD,F_1101,0.00
36901,2025-02-06,STP_KKD,F_1101,0.00
36902,2025-02-07,STP_KKD,F_1101,0.00
36903,2025-02-08,STP_KKD,F_1101,0.00
36904,2025-02-09,STP_KKD,F_1101,0.00
36905,2025-02-10,STP_KKD,F_1101,0.00
36906,2025-02-11,STP_KKD,F_1101,0.00
36907,2025-02-12,STP_KKD,F_1101,0.00
36908,2025-02-13,STP_KKD,F_1101,0.00
36909,2025-02-14,STP_KKD,F_1101,0.00
36910,2025-02-15,STP_KKD,F_1101,0.00
36911,2025-02-16,STP_KKD,F_1101,0.00
36912,2025-02-17,STP_KKD,F_1101,0.00
36913,2025-02-18,STP_KKD,F_1101,0.00
36914,2025-02-19,STP_KKD,F_1101,0.00
36915,2025-02-20,STP_KKD,F_1101,0.00
36916,2025-02-21,STP_KKD,F_1101,0.00
36917,2025-02-22,STP_KKD,F_1101,0.00
36918,2025-02-23,STP_KKD,F_1101,0.00
36919,2025-02-24,STP_KKD,F_1101,0.00
36920,2025-02-25,STP_KKD,F_1101,0.00
36921,2025-02-26,STP_KKD,F_1101,0.00
36922,2025-02-27,STP_KKD,F_1101,0.00
36923,2025-02-28,STP_KKD,F_1101,0.00
36924,2025-03-01,STP_KKD,F_1101,0.00
36925,2025-03-02,STP_KKD,F_1101,0.00
36926,2025-03-03,STP_KKD,F_1101,0.00
36927,2025-03-04,STP_KKD,F_1101,0.00
36928,2025-03-05,STP_KKD,F_1101,0.00
36929,2025-03-06,STP_KKD,F_1101,0.00
36930,2025-03-07,STP_KKD,F_1101,0.00
36931,2025-03-08,STP_KKD,F_1101,0.00
36932,2025-03-09,STP_KKD,F_1101,0.00
36933,2025-03-10,STP_KKD,F_1101,0.00
36934,2025-03-11,STP_KKD,F_1101,0.00
36935,2025-03-12,STP_KKD,F_1101,0.00
36936,2025-03-13,STP_KKD,F_1101,0.00
36937,2025-03-14,STP_KKD,F_1101,0.00
36938,2025-03-15,STP_KKD,F_1101,0.00
36939,2025-03-16,STP_KKD,F_1101,0.00
36940,2025-03-17,STP_KKD,F_1101,0.00
36941,2025-03-18,STP_KKD,F_1101,0.00
36942,2025-03-19,STP_KKD,F_1101,0.00
36943,2025-03-20,STP_KKD,F_1101,0.00
36944,2025-03-21,STP_KKD,F_1101,0.00
36945,2025-03-22,STP_KKD,F_1101,0.00
36946,2025-03-23,STP_KKD,F_1101,0.00
36947,2025-03-24,STP_KKD,F_1101,0.00
36948,2025-03-25,STP_KKD,F_1101,0.00
36949,2025-03-26,STP_KKD,F_1101,0.00
36950,2025-03-27,STP_KKD,F_1101,0.00
36951,2025-03-28,STP_KKD,F_1101,0.00
36952,2025-03-29,STP_KKD,F_1101,0.00
36953,2025-03-30,STP_KKD,F_1101,0.00
36954,2025-03-31,STP_KKD,F_1101,0.00
36955,2025-04-01,STP_KKD,F_1101,0.00
36956,2025-04-02,STP_KKD,F_1101,10.00
36957,2025-04-03,STP_KKD,F_1101,10.00
36958,2025-04-04,STP_KKD,F_1101,10.00
36959,2025-04-05,STP_KKD,F_1101,10.00
36960,2025-04-06,STP_KCH,F_1101,5.00
36961,2025-04-07,STP_KCH,F_1101,5.00
36962,2025-04-08,STP_KCH,F_1101,5.00
36963,2025-04-09,STP_KCH,F_1101,5.00
36964,2025-04-10,STP_KCH,F_1101,5.00
36965,2025-04-11,STP_KKD,F_1101,10.00
36966,2025-04-12,STP_KKD,F_1101,10.00
36967,2025-04-13,STP_KKD,F_1101,0.00
36968,2025-04-14,STP_KKD,F_1101,10.00
36969,2025-04-15,STP_KKD,F_1101,10.00
36970,2025-04-16,STP_KKD,F_1101,0.00
36971,2025-04-17,STP_KKD,F_1101,0.00
36972,2025-04-18,STP_KKD,F_1101,0.00
36973,2025-04-19,STP_KKD,F_1101,10.00
36974,2025-04-20,STP_KKD,F_1101,10.00
36975,2025-04-21,STP_KKD,F_1101,10.00
36976,2025-04-22,STP_KKD,F_1101,10.00
36977,2025-04-23,STP_KKD,F_1101,10.00
36978,2025-04-24,STP_KKD,F_1101,10.00
36979,2025-04-25,STP_KKD,F_1101,10.00
36980,2025-04-26,STP_KKD,F_1101,10.00
36981,2025-04-27,STP_KKD,F_1101,10.00
36982,2025-04-28,STP_KKD,F_1101,0.00
36983,2025-04-29,STP_KKD,F_1101,0.00
36984,2025-04-30,STP_KKD,F_1101,0.00
36985,2025-05-01,STP_KKD,F_1101,0.00
36986,2025-05-02,STP_KKD,F_1101,0.00
36987,2025-05-03,STP_KKD,F_1101,0.00
36988,2025-05-04,STP_KKD,F_1101,0.00
36989,2025-05-05,STP_KKD,F_1101,0.00
36990,2025-05-06,STP_KKD,F_1101,0.00
36991,2025-05-07,STP_KKD,F_1101,0.00
36992,2025-05-08,STP_KKD,F_1101,0.00
36993,2025-05-09,STP_KKD,F_1101,0.00
36994,2025-05-10,STP_KKD,F_1101,0.00
36995,2025-05-11,STP_KKD,F_1101,0.00
36996,2025-05-12,STP_KKD,F_1101,0.00
36997,2025-05-13,STP_KKD,F_1101,0.00
36998,2025-05-14,STP_KKD,F_1101,0.00
36999,2025-05-15,STP_KKD,F_1101,0.00
37000,2025-05-16,STP_KKD,F_1101,0.00
37001,2025-05-17,STP_KKD,F_1101,0.00
37002,2025-05-18,STP_KKD,F_1101,0.00
37003,2025-05-19,STP_KKD,F_1101,0.00
37004,2025-05-20,STP_KKD,F_1101,0.00
37005,2025-05-21,STP_KKD,F_1101,0.00
37006,2025-05-22,STP_KKD,F_1101,0.00
37007,2025-05-23,STP_KKD,F_1101,0.00
37008,2025-05-24,STP_KKD,F_1101,0.00
37009,2025-05-25,STP_KKD,F_1101,0.00
37010,2025-05-26,STP_KKD,F_1101,0.00
37011,2025-05-27,STP_KKD,F_1101,0.00
37012,2025-05-28,STP_KKD,F_1101,0.00
37013,2025-05-29,STP_KKD,F_1101,0.00
37014,2025-05-30,STP_KKD,F_1101,0.00
37015,2025-05-31,STP_KKD,F_1101,0.00
37016,2025-06-01,STP_KKD,F_1101,0.00
37017,2025-06-02,STP_KKD,F_1101,0.00
37018,2025-06-03,STP_KKD,F_1101,0.00
37019,2025-06-04,STP_KKD,F_1101,0.00
37020,2025-06-05,STP_KKD,F_1101,0.00
37021,2025-06-06,STP_KKD,F_1101,0.00
37022,2025-06-07,STP_KKD,F_1101,0.00
37023,2025-06-08,STP_KKD,F_1101,0.00
37024,2025-06-09,STP_KKD,F_1101,0.00
37025,2025-06-10,STP_KCH,F_1101,10.00
37026,2025-06-11,STP_KKD,F_1101,0.00
37027,2025-06-12,STP_KKD,F_1101,10.00
37028,2025-06-13,STP_KKD,F_1101,0.00
37029,2025-06-14,STP_KKD,F_1101,0.00
37030,2025-06-15,STP_KKD,F_1101,0.00
37031,2025-06-16,STP_KKD,F_1101,0.00
37032,2025-06-17,STP_KKD,F_1101,0.00
37033,2025-06-18,STP_KKD,F_1101,0.00
37034,2025-06-19,STP_KKD,F_1101,0.00
37035,2025-06-20,STP_KKD,F_1101,10.00
37036,2025-06-21,STP_KKD,F_1101,0.00
37037,2025-06-22,STP_KKD,F_1101,0.00
37038,2025-06-23,STP_KKD,F_1101,0.00
37039,2025-06-24,STP_KKD,F_1101,0.00
37040,2025-06-25,STP_KKD,F_1101,0.00
37041,2025-06-26,STP_KKD,F_1101,0.00
37042,2025-06-27,STP_KKD,F_1101,0.00
37043,2025-06-28,STP_KKD,F_1101,0.00
37044,2025-06-29,STP_KKD,F_1101,0.00
37045,2025-06-30,STP_KKD,F_1101,0.00
37046,2025-07-01,STP_KKD,F_1101,0.00
37047,2025-07-02,STP_KKD,F_1101,0.00
37048,2025-07-03,STP_KKD,F_1101,0.00
37049,2025-07-04,STP_KKD,F_1101,0.00
37050,2025-07-05,STP_KKD,F_1101,0.00
37051,2025-07-06,STP_KKD,F_1101,0.00
37052,2025-07-07,STP_KKD,F_1101,0.00
37053,2025-07-08,STP_KKD,F_1101,0.00
37054,2025-07-09,STP_KKD,F_1101,0.00
37055,2025-07-10,STP_KKD,F_1101,0.00
37056,2025-07-11,STP_KKD,F_1101,0.00
37057,2025-07-12,STP_KKD,F_1101,0.00
37058,2025-07-13,STP_KKD,F_1101,0.00
37059,2025-07-14,STP_KKD,F_1101,0.00
37060,2025-07-15,STP_KKD,F_1101,0.00
37061,2025-07-16,STP_KKD,F_1101,0.00
37062,2025-07-17,STP_KKD,F_1101,0.00
37063,2025-07-18,STP_KKD,F_1101,0.00
37064,2025-07-19,STP_KKD,F_1101,0.00
37065,2025-07-20,STP_KKD,F_1101,0.00
37066,2025-07-21,STP_KKD,F_1101,0.00
37067,2025-07-22,STP_KKD,F_1101,0.00
37068,2025-07-23,STP_KKD,F_1101,0.00
37069,2025-07-24,STP_KKD,F_1101,0.00
37070,2025-07-25,STP_KKD,F_1101,0.00
37071,2025-07-26,STP_KKD,F_1101,0.00
37072,2025-07-27,STP_KKD,F_1101,0.00
37073,2025-07-28,STP_KKD,F_1101,10.00
37074,2025-07-29,STP_KKD,F_1101,0.00
37075,2025-07-30,STP_KKD,F_1101,0.00
37076,2025-07-31,STP_KKD,F_1101,0.00
37077,2025-08-01,STP_KKD,F_1101,0.00
37078,2025-08-02,STP_KKD,F_1101,0.00
37079,2025-08-03,STP_KKD,F_1101,0.00
37080,2025-08-04,STP_KKD,F_1101,0.00
37081,2025-08-05,STP_KKD,F_1101,0.00
37082,2025-08-06,STP_KKD,F_1101,0.00
37083,2025-08-07,STP_KKD,F_1101,0.00
37084,2025-08-08,STP_KKD,F_1101,0.00
37085,2025-08-09,STP_KKD,F_1101,0.00
37086,2025-08-10,STP_KKD,F_1101,0.00
37087,2025-08-11,STP_KKD,F_1101,0.00
37088,2025-08-12,STP_KKD,F_1101,0.00
37089,2025-08-13,STP_KKD,F_1101,0.00
37090,2025-08-14,STP_KKD,F_1101,0.00
37091,2025-08-15,STP_KKD,F_1101,0.00
37092,2025-08-16,STP_KKD,F_1101,0.00
37093,2025-08-17,STP_KKD,F_1101,0.00
37094,2025-08-18,STP_KKD,F_1101,0.00
37095,2025-08-19,STP_KKD,F_1101,10.00
37096,2025-08-20,STP_KKD,F_1101,0.00
37097,2025-08-21,STP_KKD,F_1101,0.00
37098,2025-08-22,STP_KKD,F_1101,0.00
37099,2025-08-23,STP_KKD,F_1101,0.00
37100,2025-08-24,STP_KKD,F_1101,0.00
37101,2025-08-25,STP_KKD,F_1101,0.00
37102,2025-08-26,STP_KKD,F_1101,0.00
37103,2025-08-27,STP_KKD,F_1101,0.00
37104,2025-08-28,STP_KKD,F_1101,0.00
37105,2025-08-29,STP_KKD,F_1101,0.00
37106,2025-08-30,STP_KKD,F_1101,0.00
37107,2025-08-31,STP_KKD,F_1101,0.00
37108,2025-09-01,STP_KKD,F_1101,0.00
37109,2025-09-02,STP_KKD,F_1101,0.00
37110,2025-09-03,STP_KKD,F_1101,0.00
37111,2025-09-04,STP_KKD,F_1101,0.00
37112,2025-09-05,STP_KKD,F_1101,0.00
37113,2025-09-06,STP_KKD,F_1101,0.00
37114,2025-09-07,STP_KKD,F_1101,0.00
37115,2025-09-08,STP_KKD,F_1101,0.00
37116,2025-09-09,STP_KKD,F_1101,0.00
37117,2025-09-10,STP_KKD,F_1101,0.00
37118,2025-09-11,STP_KKD,F_1101,0.00
37119,2025-09-12,STP_KKD,F_1101,0.00
37120,2025-09-13,STP_KKD,F_1101,0.00
37121,2025-09-14,STP_KKD,F_1101,0.00
37122,2025-09-15,STP_KKD,F_1101,0.00
37123,2025-09-16,STP_KKD,F_1101,0.00
37124,2025-09-17,STP_KKD,F_1101,0.00
37125,2025-09-18,STP_KKD,F_1101,0.00
37126,2025-09-19,STP_KKD,F_1101,0.00
37127,2025-09-20,STP_KKD,F_1101,0.00
37128,2025-09-21,STP_KKD,F_1101,0.00
37129,2025-09-22,STP_KKD,F_1101,0.00
37130,2025-09-23,STP_KKD,F_1101,0.00
37131,2025-09-24,STP_KKD,F_1101,0.00
37132,2025-09-25,STP_KKD,F_1101,0.00
37133,2025-09-26,STP_KKD,F_1101,0.00
37134,2025-09-27,STP_KKD,F_1101,0.00
37135,2025-09-28,STP_KKD,F_1101,0.00
37136,2025-09-29,STP_KKD,F_1101,0.00
37137,2025-09-30,STP_KKD,F_1101,0.00
37138,2025-10-01,STP_KKD,F_1101,0.00
37139,2025-10-02,STP_KKD,F_1101,0.00
37140,2025-10-03,STP_KKD,F_1101,0.00
37141,2025-10-04,STP_KKD,F_1101,0.00
37142,2025-10-05,STP_KKD,F_1101,0.00
37143,2025-10-06,STP_KKD,F_1101,0.00
37144,2025-10-07,STP_KKD,F_1101,0.00
37145,2025-10-08,STP_KKD,F_1101,0.00
37146,2025-10-09,STP_KKD,F_1101,0.00
37147,2025-10-10,STP_KKD,F_1101,0.00
37148,2025-10-11,STP_KKD,F_1101,0.00
37149,2025-10-12,STP_KKD,F_1101,0.00
37150,2025-10-13,STP_KKD,F_1101,0.00
37151,2025-10-14,STP_KKD,F_1101,0.00
37152,2025-10-15,STP_KKD,F_1101,0.00
37153,2025-10-16,STP_KKD,F_1101,0.00
37154,2025-10-17,STP_KKD,F_1101,0.00
37155,2025-10-18,STP_KKD,F_1101,0.00
37156,2025-10-19,STP_KKD,F_1101,0.00
37157,2025-10-20,STP_KKD,F_1101,0.00
37158,2025-10-21,STP_KKD,F_1101,0.00
37159,2025-10-22,STP_KKD,F_1101,0.00
37160,2025-10-23,STP_KKD,F_1101,0.00
37161,2025-10-24,STP_KKD,F_1101,0.00
37162,2025-10-25,STP_KKD,F_1101,0.00
37163,2025-10-26,STP_KKD,F_1101,0.00
37164,2025-10-27,STP_KKD,F_1101,0.00
37165,2025-10-28,STP_KKD,F_1101,10.00
37166,2025-10-29,STP_KKD,F_1101,0.00
37167,2025-10-30,STP_KKD,F_1101,0.00
37168,2025-10-31,STP_KKD,F_1101,0.00
37169,2025-11-01,STP_KKD,F_1101,0.00
37170,2025-11-02,STP_KKD,F_1101,0.00
37171,2025-11-03,STP_KKD,F_1101,0.00
37172,2025-11-04,STP_KKD,F_1101,0.00
37173,2025-11-05,STP_KKD,F_1101,0.00
37174,2025-11-06,STP_KKD,F_1101,0.00
37175,2025-11-07,STP_KKD,F_1101,0.00
37176,2025-11-08,STP_KKD,F_1101,0.00
37177,2025-11-09,STP_KKD,F_1101,10.00
37178,2025-11-10,STP_KKD,F_1101,0.00
37179,2025-11-11,STP_KKD,F_1101,0.00
37180,2025-11-12,STP_KKD,F_1101,0.00
37181,2025-11-13,STP_KKD,F_1101,0.00
37182,2025-11-14,STP_KKD,F_1101,0.00
37183,2025-11-15,STP_KKD,F_1101,0.00
37184,2025-11-16,STP_KKD,F_1101,0.00
37185,2025-11-17,STP_KKD,F_1101,0.00
37186,2025-11-18,STP_KKD,F_1101,0.00
37187,2025-11-19,STP_KKD,F_1101,0.00
37188,2025-11-20,STP_KKD,F_1101,0.00
37189,2025-11-21,STP_KKD,F_1101,0.00
37190,2025-11-22,STP_KKD,F_1101,0.00
37191,2025-11-23,STP_KKD,F_1101,0.00
37192,2025-11-24,STP_KKD,F_1101,0.00
37193,2025-11-25,STP_KKD,F_1101,0.00
37194,2025-11-26,STP_KKD,F_1101,0.00
37195,2025-11-27,STP_KKD,F_1101,0.00
37196,2025-11-28,STP_KKD,F_1101,0.00
37197,2025-11-29,STP_KKD,F_1101,0.00
37198,2025-11-30,STP_KKD,F_1101,0.00
37199,2025-12-01,STP_KKD,F_1101,0.00
37200,2025-12-02,STP_KKD,F_1101,0.00
37201,2025-12-03,STP_KKD,F_1101,0.00
37202,2025-12-04,STP_KKD,F_1101,0.00
37203,2025-12-05,STP_KKD,F_1101,0.00
37204,2025-12-06,STP_KKD,F_1101,0.00
37205,2025-12-07,STP_KKD,F_1101,0.00
37206,2025-12-08,STP_KKD,F_1101,0.00
37207,2025-12-09,STP_KKD,F_1101,0.00
37208,2025-12-10,STP_KKD,F_1101,0.00
37209,2025-12-11,STP_KKD,F_1101,0.00
37210,2025-12-12,STP_KKD,F_1101,0.00
37211,2025-12-13,STP_KKD,F_1101,0.00
37212,2025-12-14,STP_KKD,F_1101,0.00
37213,2025-12-15,STP_KKD,F_1101,0.00
37214,2025-12-16,STP_KKD,F_1101,0.00
37215,2025-12-17,STP_KKD,F_1101,0.00
37216,2025-12-18,STP_KKD,F_1101,0.00
37217,2025-12-19,STP_KKD,F_1101,0.00
37218,2025-12-20,STP_KKD,F_1101,0.00
37219,2025-12-21,STP_KKD,F_1101,0.00
37220,2025-12-22,STP_KKD,F_1101,0.00
37221,2025-12-23,STP_KKD,F_1101,0.00
37222,2025-12-24,STP_KKD,F_1101,0.00
37223,2025-12-25,STP_KKD,F_1101,0.00
37224,2025-12-26,STP_KKD,F_1101,0.00
37225,2025-12-27,STP_KKD,F_1101,0.00
37226,2025-12-28,STP_KKD,F_1101,0.00
37227,2025-12-29,STP_KKD,F_1101,0.00
37228,2025-12-30,STP_KKD,F_1101,0.00
37229,2025-12-31,STP_KKD,F_1101,0.00
37230,2025-01-01,STP_KCH,F_1102,0.00
37231,2025-01-02,STP_KCH,F_1102,0.00
37232,2025-01-03,STP_KCH,F_1102,0.00
37233,2025-01-04,STP_KCH,F_1102,0.00
37234,2025-01-05,STP_KCH,F_1102,0.00
37235,2025-01-06,STP_KCH,F_1102,0.00
37236,2025-01-07,STP_KCH,F_1102,0.00
37237,2025-01-08,STP_KCH,F_1102,0.00
37238,2025-01-09,STP_KCH,F_1102,0.00
37239,2025-01-10,STP_KCH,F_1102,0.00
37240,2025-01-11,STP_KCH,F_1102,0.00
37241,2025-01-12,STP_KCH,F_1102,0.00
37242,2025-01-13,STP_KCH,F_1102,0.00
37243,2025-01-14,STP_KCH,F_1102,0.00
37244,2025-01-15,STP_KCH,F_1102,0.00
37245,2025-01-16,STP_KCH,F_1102,0.00
37246,2025-01-17,STP_KCH,F_1102,0.00
37247,2025-01-18,STP_KCH,F_1102,0.00
37248,2025-01-19,STP_KCH,F_1102,0.00
37249,2025-01-20,STP_KCH,F_1102,0.00
37250,2025-01-21,STP_KCH,F_1102,0.00
37251,2025-01-22,STP_KCH,F_1102,0.00
37252,2025-01-23,STP_KCH,F_1102,0.00
37253,2025-01-24,STP_KCH,F_1102,0.00
37254,2025-01-25,STP_KCH,F_1102,0.00
37255,2025-01-26,STP_KCH,F_1102,0.00
37256,2025-01-27,STP_KCH,F_1102,0.00
37257,2025-01-28,STP_KCH,F_1102,0.00
37258,2025-01-29,STP_KCH,F_1102,0.00
37259,2025-01-30,STP_KCH,F_1102,0.00
37260,2025-01-31,STP_KCH,F_1102,0.00
37261,2025-02-01,STP_KCH,F_1102,0.00
37262,2025-02-02,STP_KCH,F_1102,0.00
37263,2025-02-03,STP_KCH,F_1102,0.00
37264,2025-02-04,STP_KCH,F_1102,0.00
37265,2025-02-05,STP_KCH,F_1102,0.00
37266,2025-02-06,STP_KCH,F_1102,0.00
37267,2025-02-07,STP_KCH,F_1102,0.00
37268,2025-02-08,STP_KCH,F_1102,0.00
37269,2025-02-09,STP_KCH,F_1102,0.00
37270,2025-02-10,STP_KCH,F_1102,0.00
37271,2025-02-11,STP_KCH,F_1102,0.00
37272,2025-02-12,STP_KCH,F_1102,0.00
37273,2025-02-13,STP_KCH,F_1102,0.00
37274,2025-02-14,STP_KCH,F_1102,0.00
37275,2025-02-15,STP_KCH,F_1102,0.00
37276,2025-02-16,STP_KCH,F_1102,0.00
37277,2025-02-17,STP_KCH,F_1102,0.00
37278,2025-02-18,STP_KCH,F_1102,0.00
37279,2025-02-19,STP_KCH,F_1102,0.00
37280,2025-02-20,STP_KCH,F_1102,0.00
37281,2025-02-21,STP_KCH,F_1102,0.00
37282,2025-02-22,STP_KCH,F_1102,0.00
37283,2025-02-23,STP_KCH,F_1102,0.00
37284,2025-02-24,STP_KCH,F_1102,0.00
37285,2025-02-25,STP_KCH,F_1102,0.00
37286,2025-02-26,STP_KCH,F_1102,0.00
37287,2025-02-27,STP_KCH,F_1102,0.00
37288,2025-02-28,STP_KCH,F_1102,0.00
37289,2025-03-01,STP_KCH,F_1102,0.00
37290,2025-03-02,STP_KCH,F_1102,0.00
37291,2025-03-03,STP_KCH,F_1102,0.00
37292,2025-03-04,STP_KCH,F_1102,0.00
37293,2025-03-05,STP_KCH,F_1102,0.00
37294,2025-03-06,STP_KCH,F_1102,0.00
37295,2025-03-07,STP_KCH,F_1102,0.00
37296,2025-03-08,STP_KCH,F_1102,0.00
37297,2025-03-09,STP_KCH,F_1102,0.00
37298,2025-03-10,STP_KCH,F_1102,0.00
37299,2025-03-11,STP_KCH,F_1102,0.00
37300,2025-03-12,STP_KCH,F_1102,0.00
37301,2025-03-13,STP_KCH,F_1102,0.00
37302,2025-03-14,STP_KCH,F_1102,0.00
37303,2025-03-15,STP_KCH,F_1102,0.00
37304,2025-03-16,STP_KCH,F_1102,0.00
37305,2025-03-17,STP_KCH,F_1102,0.00
37306,2025-03-18,STP_KCH,F_1102,0.00
37307,2025-03-19,STP_KCH,F_1102,0.00
37308,2025-03-20,STP_KCH,F_1102,0.00
37309,2025-03-21,STP_KCH,F_1102,0.00
37310,2025-03-22,STP_KCH,F_1102,0.00
37311,2025-03-23,STP_KCH,F_1102,0.00
37312,2025-03-24,STP_KCH,F_1102,0.00
37313,2025-03-25,STP_KCH,F_1102,0.00
37314,2025-03-26,STP_KCH,F_1102,0.00
37315,2025-03-27,STP_KCH,F_1102,0.00
37316,2025-03-28,STP_KCH,F_1102,0.00
37317,2025-03-29,STP_KCH,F_1102,0.00
37318,2025-03-30,STP_KCH,F_1102,0.00
37319,2025-03-31,STP_KCH,F_1102,0.00
37320,2025-04-01,STP_KCH,F_1102,0.00
37321,2025-04-02,STP_KCH,F_1102,0.00
37322,2025-04-03,STP_KCH,F_1102,0.00
37323,2025-04-04,STP_KCH,F_1102,0.00
37324,2025-04-05,STP_KCH,F_1102,0.00
37325,2025-04-06,STP_KCH,F_1102,0.00
37326,2025-04-07,STP_KCH,F_1102,0.00
37327,2025-04-08,STP_KCH,F_1102,0.00
37328,2025-04-09,STP_KCH,F_1102,0.00
37329,2025-04-10,STP_KCH,F_1102,0.00
37330,2025-04-11,STP_KCH,F_1102,0.00
37331,2025-04-12,STP_KCH,F_1102,0.00
37332,2025-04-13,STP_KCH,F_1102,0.00
37333,2025-04-14,STP_KCH,F_1102,0.00
37334,2025-04-15,STP_KCH,F_1102,0.00
37335,2025-04-16,STP_KCH,F_1102,0.00
37336,2025-04-17,STP_KCH,F_1102,0.00
37337,2025-04-18,STP_KCH,F_1102,0.00
37338,2025-04-19,STP_KCH,F_1102,0.00
37339,2025-04-20,STP_KCH,F_1102,0.00
37340,2025-04-21,STP_KCH,F_1102,0.00
37341,2025-04-22,STP_KCH,F_1102,0.00
37342,2025-04-23,STP_KCH,F_1102,0.00
37343,2025-04-24,STP_KCH,F_1102,0.00
37344,2025-04-25,STP_KCH,F_1102,0.00
37345,2025-04-26,STP_KCH,F_1102,0.00
37346,2025-04-27,STP_KCH,F_1102,0.00
37347,2025-04-28,STP_KCH,F_1102,0.00
37348,2025-04-29,STP_KCH,F_1102,0.00
37349,2025-04-30,STP_KCH,F_1102,0.00
37350,2025-05-01,STP_KCH,F_1102,0.00
37351,2025-05-02,STP_KCH,F_1102,0.00
37352,2025-05-03,STP_KCH,F_1102,0.00
37353,2025-05-04,STP_KCH,F_1102,0.00
37354,2025-05-05,STP_KCH,F_1102,0.00
37355,2025-05-06,STP_KCH,F_1102,0.00
37356,2025-05-07,STP_KCH,F_1102,0.00
37357,2025-05-08,STP_KCH,F_1102,0.00
37358,2025-05-09,STP_KCH,F_1102,0.00
37359,2025-05-10,STP_KCH,F_1102,0.00
37360,2025-05-11,STP_KCH,F_1102,0.00
37361,2025-05-12,STP_KCH,F_1102,0.00
37362,2025-05-13,STP_KCH,F_1102,0.00
37363,2025-05-14,STP_KCH,F_1102,0.00
37364,2025-05-15,STP_KCH,F_1102,0.00
37365,2025-05-16,STP_KCH,F_1102,0.00
37366,2025-05-17,STP_KCH,F_1102,0.00
37367,2025-05-18,STP_KCH,F_1102,0.00
37368,2025-05-19,STP_KCH,F_1102,0.00
37369,2025-05-20,STP_KCH,F_1102,0.00
37370,2025-05-21,STP_KCH,F_1102,0.00
37371,2025-05-22,STP_KCH,F_1102,0.00
37372,2025-05-23,STP_KCH,F_1102,0.00
37373,2025-05-24,STP_KCH,F_1102,0.00
37374,2025-05-25,STP_KCH,F_1102,0.00
37375,2025-05-26,STP_KCH,F_1102,0.00
37376,2025-05-27,STP_KCH,F_1102,0.00
